"","ratio","year","M","F"
"4312",3.33333333333333,2006,0,0
"4313",1.8,2006,30,0
"4314",0.833333333333333,2006,28,32
"4315",0.857142857142857,2006,34,29
"4316",4.5,2006,0,0
"4317",2.75,2006,11,0
"4318",7,2006,5,0
"4319",1,2007,721613,821375
"4320",2,2007,809033,822455
"4321",1.5,2007,766359,804690
"4322",1.33333333333333,2007,268011,303565
"4323",0.5,2007,84770,88288
"4324",0.75,2007,31733,35434
"4325",0.666666666666667,2007,92216,111782
"4326",1.25,2007,60308,64623
"4327",1.66666666666667,2007,225864,244785
"4328",2.5,2007,239585,245823
"4329",3,2007,196241,195923
"4330",5,2007,9500,9660
"4331",4,2007,30214,29372
"4332",2.66666666666667,2007,20188,20174
"4333",2.33333333333333,2007,3032,3770
"4334",0.333333333333333,2007,1025,1210
"4335",0.6,2007,26,90
"4336",1.75,2007,394,256
"4337",3.5,2007,2313,2912
"4338",1.2,2007,94,81
"4339",0.8,2007,115,152
"4340",1.6,2007,18,59
"4341",0,2007,24,29
"4342",1.4,2007,118,88
"4343",6,2007,5,0
"4344",2.25,2007,11,12
"4345",1.16666666666667,2007,7,6
"4346",3.33333333333333,2007,0,0
"4347",1.8,2007,19,0
"4348",0.833333333333333,2007,28,39
"4349",0.857142857142857,2007,53,41
"4350",4.5,2007,0,0
"4351",2.75,2007,5,0
"4352",7,2007,0,0
"4353",1,2008,708490,808050
"4354",2,2008,802201,815579
"4355",1.5,2008,750940,790694
"4356",1.33333333333333,2008,258820,295565
"4357",0.5,2008,83269,86783
"4358",0.75,2008,31521,35225
"4359",0.666666666666667,2008,87831,107738
"4360",1.25,2008,59356,63666
"4361",1.66666666666667,2008,213220,234024
"4362",2.5,2008,235525,241624
"4363",3,2008,192295,191922
"4364",5,2008,9488,9568
"4365",4,2008,29381,28408
"4366",2.66666666666667,2008,18131,18125
"4367",2.33333333333333,2008,3088,4039
"4368",0.333333333333333,2008,987,1159
"4369",0.6,2008,32,92
"4370",1.75,2008,385,245
"4371",3.5,2008,2455,3032
"4372",1.2,2008,75,73
"4373",0.8,2008,116,151
"4374",1.6,2008,16,90
"4375",0,2008,23,23
"4376",1.4,2008,124,88
"4377",6,2008,12,0
"4378",2.25,2008,6,16
"4379",1.16666666666667,2008,0,18
"4380",3.33333333333333,2008,0,0
"4381",1.8,2008,13,0
"4382",0.833333333333333,2008,25,28
"4383",0.857142857142857,2008,53,48
"4384",4.5,2008,0,0
"4385",2.75,2008,0,0
"4386",7,2008,0,0
"4387",1,2009,696545,794936
"4388",2,2009,778574,792925
"4389",1.5,2009,721093,759067
"4390",1.33333333333333,2009,244956,281020
"4391",0.5,2009,84623,88316
"4392",0.75,2009,31044,34670
"4393",0.666666666666667,2009,84617,105530
"4394",1.25,2009,56849,61485
"4395",1.66666666666667,2009,196700,217434
"4396",2.5,2009,229573,235703
"4397",3,2009,189910,189760
"4398",5,2009,9494,9478
"4399",4,2009,28753,27578
"4400",2.66666666666667,2009,16500,16566
"4401",2.33333333333333,2009,2958,4171
"4402",0.333333333333333,2009,1070,1190
"4403",0.6,2009,9,73
"4404",1.75,2009,408,294
"4405",3.5,2009,2620,3296
"4406",1.2,2009,79,104
"4407",0.8,2009,99,137
"4408",1.6,2009,17,54
"4409",0,2009,27,37
"4410",1.4,2009,84,88
"4411",6,2009,20,0
"4412",2.25,2009,17,7
"4413",1.16666666666667,2009,5,14
"4414",3.33333333333333,2009,0,0
"4415",1.8,2009,13,0
"4416",0.833333333333333,2009,32,31
"4417",0.857142857142857,2009,54,54
"4418",4.5,2009,0,0
"4419",2.75,2009,0,0
"4420",7,2009,6,0
"4421",1,2010,680088,777396
"4422",2,2010,750909,764826
"4423",1.5,2010,691730,727618
"4424",1.33333333333333,2010,229959,265465
"4425",0.5,2010,85065,88741
"4426",0.75,2010,28750,32598
"4427",0.666666666666667,2010,83194,102944
"4428",1.25,2010,54868,59930
"4429",1.66666666666667,2010,183073,203394
"4430",2.5,2010,225195,231085
"4431",3,2010,188729,189125
"4432",5,2010,9443,9366
"4433",4,2010,27789,26430
"4434",2.66666666666667,2010,14392,14414
"4435",2.33333333333333,2010,2800,3854
"4436",0.333333333333333,2010,1349,1482
"4437",0.6,2010,13,57
"4438",1.75,2010,377,258
"4439",3.5,2010,2879,3635
"4440",1.2,2010,66,70
"4441",0.8,2010,76,110
"4442",1.6,2010,11,49
"4443",0,2010,26,26
"4444",1.4,2010,107,86
"4445",6,2010,19,0
"4446",2.25,2010,7,11
"4447",1.16666666666667,2010,5,0
"4448",3.33333333333333,2010,0,0
"4449",1.8,2010,15,0
"4450",0.833333333333333,2010,40,45
"4451",0.857142857142857,2010,79,77
"4452",4.5,2010,0,0
"4453",2.75,2010,0,0
"4454",7,2010,8,0
"4455",1,2011,678947,774722
"4456",2,2011,741516,756419
"4457",1.5,2011,677730,712256
"4458",1.33333333333333,2011,219525,254993
"4459",0.5,2011,87281,90929
"4460",0.75,2011,27211,31078
"4461",0.666666666666667,2011,84114,104031
"4462",1.25,2011,52424,57478
"4463",1.66666666666667,2011,176509,196901
"4464",2.5,2011,228003,234030
"4465",3,2011,189871,190679
"4466",5,2011,10133,9949
"4467",4,2011,27666,26292
"4468",2.66666666666667,2011,13107,13179
"4469",2.33333333333333,2011,2662,4066
"4470",0.333333333333333,2011,2460,2637
"4471",0.6,2011,28,64
"4472",1.75,2011,419,256
"4473",3.5,2011,3121,4031
"4474",1.2,2011,110,98
"4475",0.8,2011,91,142
"4476",1.6,2011,27,20
"4477",0,2011,25,30
"4478",1.4,2011,111,74
"4479",6,2011,15,0
"4480",2.25,2011,10,0
"4481",1.16666666666667,2011,17,10
"4482",3.33333333333333,2011,0,0
"4483",1.8,2011,14,0
"4484",0.833333333333333,2011,13,23
"4485",0.857142857142857,2011,88,84
"4486",4.5,2011,0,0
"4487",2.75,2011,0,0
"4488",7,2011,17,0
"4489",1,2012,688123,784725
"4490",2,2012,742381,756243
"4491",1.5,2012,669489,702301
"4492",1.33333333333333,2012,214279,252255
"4493",0.5,2012,90510,94323
"4494",0.75,2012,26026,30141
"4495",0.666666666666667,2012,87135,107262
"4496",1.25,2012,50286,55290
"4497",1.66666666666667,2012,169869,191471
"4498",2.5,2012,228349,233914
"4499",3,2012,192208,192768
"4500",5,2012,10382,10083
"4501",4,2012,27674,26005
"4502",2.66666666666667,2012,11993,12099
"4503",2.33333333333333,2012,2764,4243
"4504",0.333333333333333,2012,3687,3838
"4505",0.6,2012,12,70
"4506",1.75,2012,393,250
"4507",3.5,2012,3010,3968
"4508",1.2,2012,69,74
"4509",0.8,2012,113,164
"4510",1.6,2012,8,38
"4511",0,2012,33,38
"4512",1.4,2012,95,71
"4513",6,2012,31,0
"4514",2.25,2012,7,9
"4515",1.16666666666667,2012,9,0
"4516",3.33333333333333,2012,0,0
"4517",1.8,2012,12,0
"4518",0.833333333333333,2012,51,51
"4519",0.857142857142857,2012,98,93
"4520",4.5,2012,0,6
"4521",2.75,2012,0,0
"4522",7,2012,18,0
"4523",1,2013,696810,791995
"4524",2,2013,739682,752519
"4525",1.5,2013,655292,686206
"4526",1.33333333333333,2013,210357,248337
"4527",0.5,2013,94103,98232
"4528",0.75,2013,25598,30123
"4529",0.666666666666667,2013,89530,110409
"4530",1.25,2013,50163,55586
"4531",1.66666666666667,2013,166824,187741
"4532",2.5,2013,223479,228771
"4533",3,2013,196912,196771
"4534",5,2013,10322,10037
"4535",4,2013,27685,25830
"4536",2.66666666666667,2013,10955,11093
"4537",2.33333333333333,2013,2823,4415
"4538",0.333333333333333,2013,5575,5768
"4539",0.6,2013,12,55
"4540",1.75,2013,392,211
"4541",3.5,2013,2826,3974
"4542",1.2,2013,104,96
"4543",0.8,2013,98,172
"4544",1.6,2013,15,54
"4545",0,2013,31,36
"4546",1.4,2013,105,69
"4547",6,2013,19,0
"4548",2.25,2013,11,0
"4549",1.16666666666667,2013,6,25
"4550",3.33333333333333,2013,0,0
"4551",1.8,2013,13,0
"4552",0.833333333333333,2013,50,36
"4553",0.857142857142857,2013,133,128
"4554",4.5,2013,0,0
"4555",2.75,2013,0,0
"4556",7,2013,25,0
"4557",1,2014,714811,811837
"4558",2,2014,752183,762079
"4559",1.5,2014,656746,684977
"4560",1.33333333333333,2014,212173,251956
"4561",0.5,2014,98457,102762
"4562",0.75,2014,26063,31017
"4563",0.666666666666667,2014,92123,114902
"4564",1.25,2014,51040,56456
"4565",1.66666666666667,2014,168736,190443
"4566",2.5,2014,224445,229835
"4567",3,2014,201782,201602
"4568",5,2014,10563,10132
"4569",4,2014,28536,26477
"4570",2.66666666666667,2014,10467,10557
"4571",2.33333333333333,2014,2951,5106
"4572",0.333333333333333,2014,6416,6617
"4573",0.6,2014,20,92
"4574",1.75,2014,451,292
"4575",3.5,2014,2788,4022
"4576",1.2,2014,108,105
"4577",0.8,2014,110,187
"4578",1.6,2014,5,67
"4579",0,2014,33,33
"4580",1.4,2014,154,58
"4581",6,2014,30,0
"4582",2.25,2014,10,5
"4583",1.16666666666667,2014,13,18
"4584",3.33333333333333,2014,0,0
"4585",1.8,2014,16,0
"4586",0.833333333333333,2014,53,52
"4587",0.857142857142857,2014,208,197
"4588",4.5,2014,0,0
"4589",2.75,2014,5,0
"4590",7,2014,17,0
"4591",1,2015,720903,816404
"4592",2,2015,741750,750906
"4593",1.5,2015,650852,678789
"4594",1.33333333333333,2015,211759,250097
"4595",0.5,2015,100826,105901
"4596",0.75,2015,25224,31087
"4597",0.666666666666667,2015,99710,124078
"4598",1.25,2015,49062,54241
"4599",1.66666666666667,2015,162824,183909
"4600",2.5,2015,223365,228286
"4601",3,2015,203283,202740
"4602",5,2015,10416,9910
"4603",4,2015,28933,26625
"4604",2.66666666666667,2015,9907,10034
"4605",2.33333333333333,2015,3072,5082
"4606",0.333333333333333,2015,6989,7222
"4607",0.6,2015,20,96
"4608",1.75,2015,418,299
"4609",3.5,2015,2874,4188
"4610",1.2,2015,136,99
"4611",0.8,2015,130,182
"4612",1.6,2015,7,68
"4613",0,2015,26,31
"4614",1.4,2015,163,97
"4615",6,2015,29,0
"4616",2.25,2015,21,10
"4617",1.16666666666667,2015,16,26
"4618",3.33333333333333,2015,0,0
"4619",1.8,2015,12,0
"4620",0.833333333333333,2015,51,45
"4621",0.857142857142857,2015,192,178
"4622",4.5,2015,0,5
"4623",2.75,2015,0,0
"4624",7,2015,27,0
"4625",1,2016,725489,821963
"4626",2,2016,723163,730997
"4627",1.5,2016,639624,665418
"4628",1.33333333333333,2016,207396,244922
"4629",0.5,2016,100974,106219
"4630",0.75,2016,24374,31528
"4631",0.666666666666667,2016,101620,127898
"4632",1.25,2016,47081,52378
"4633",1.66666666666667,2016,159521,179275
"4634",2.5,2016,219402,223240
"4635",3,2016,204363,202842
"4636",5,2016,10595,9882
"4637",4,2016,29499,26688
"4638",2.66666666666667,2016,9159,9265
"4639",2.33333333333333,2016,2948,4882
"4640",0.333333333333333,2016,7488,7722
"4641",0.6,2016,24,71
"4642",1.75,2016,464,255
"4643",3.5,2016,2539,3669
"4644",1.2,2016,203,113
"4645",0.8,2016,151,248
"4646",1.6,2016,22,53
"4647",0,2016,43,43
"4648",1.4,2016,129,65
"4649",6,2016,31,0
"4650",2.25,2016,0,7
"4651",1.16666666666667,2016,7,24
"4652",3.33333333333333,2016,0,0
"4653",1.8,2016,9,0
"4654",0.833333333333333,2016,55,55
"4655",0.857142857142857,2016,229,224
"4656",4.5,2016,0,0
"4657",2.75,2016,0,0
"4658",7,2016,37,0
"4659",1,2017,717881,815829
"4660",2,2017,696397,703740
"4661",1.5,2017,617869,641468
"4662",1.33333333333333,2017,199553,235613
"4663",0.5,2017,98416,103766
"4664",0.75,2017,23857,30653
"4665",0.666666666666667,2017,103689,129928
"4666",1.25,2017,44255,49596
"4667",1.66666666666667,2017,150271,170116
"4668",2.5,2017,212530,216016
"4669",3,2017,196896,194780
"4670",5,2017,10472,9750
"4671",4,2017,29157,26297
"4672",2.66666666666667,2017,8335,8455
"4673",2.33333333333333,2017,2858,4491
"4674",0.333333333333333,2017,7743,7908
"4675",0.6,2017,13,80
"4676",1.75,2017,392,219
"4677",3.5,2017,2187,3430
"4678",1.2,2017,147,108
"4679",0.8,2017,136,201
"4680",1.6,2017,25,42
"4681",0,2017,27,27
"4682",1.4,2017,132,63
"4683",6,2017,37,0
"4684",2.25,2017,10,5
"4685",1.16666666666667,2017,8,19
"4686",3.33333333333333,2017,0,0
"4687",1.8,2017,0,0
"4688",0.833333333333333,2017,61,53
"4689",0.857142857142857,2017,210,212
"4690",4.5,2017,0,0
"4691",2.75,2017,0,0
"4692",7,2017,29,0
"4693",1,2018,713561,811700
"4694",2,2018,678918,684590
"4695",1.5,2018,600452,623234
"4696",1.33333333333333,2018,193044,228117
"4697",0.5,2018,96746,102205
"4698",0.75,2018,23567,29982
"4699",0.666666666666667,2018,103432,130624
"4700",1.25,2018,42743,47769
"4701",1.66666666666667,2018,143000,162057
"4702",2.5,2018,202042,205167
"4703",3,2018,192503,189811
"4704",5,2018,9855,9100
"4705",4,2018,29738,26740
"4706",2.66666666666667,2018,7344,7424
"4707",2.33333333333333,2018,2750,4487
"4708",0.333333333333333,2018,8041,8154
"4709",0.6,2018,17,72
"4710",1.75,2018,393,218
"4711",3.5,2018,2196,3485
"4712",1.2,2018,171,90
"4713",0.8,2018,150,223
"4714",1.6,2018,9,29
"4715",0,2018,25,19
"4716",1.4,2018,104,66
"4717",6,2018,30,0
"4718",2.25,2018,0,0
"4719",1.16666666666667,2018,0,9
"4720",3.33333333333333,2018,0,0
"4721",1.8,2018,11,0
"4722",0.833333333333333,2018,63,57
"4723",0.857142857142857,2018,194,184
"4724",4.5,2018,0,5
"4725",2.75,2018,0,0
"4726",7,2018,27,0
